,route_or_line,time,gated_entries,temp,precip,preciptype,snow,traincnt,date
30141,Red Line,2023-09-26 14:00:00,2517.3,57.3,0.0,,0.0,19,2023-09-26
30142,Red Line,2023-09-26 14:30:00,2727.26,57.3,0.0,,0.0,19,2023-09-26
30143,Red Line,2023-09-26 15:00:00,3646.76,57.3,0.0,,0.0,19,2023-09-26
30144,Red Line,2023-09-26 15:30:00,3694.85,57.3,0.0,,0.0,19,2023-09-26
30145,Red Line,2023-09-26 16:00:00,4405.28,57.3,0.0,,0.0,19,2023-09-26
30146,Red Line,2023-09-26 16:30:00,4971.77,57.3,0.0,,0.0,19,2023-09-26
30147,Red Line,2023-09-26 17:00:00,6131.04,57.3,0.0,,0.0,19,2023-09-26
30148,Red Line,2023-09-26 17:30:00,4776.82,57.3,0.0,,0.0,19,2023-09-26
30149,Red Line,2023-09-26 18:00:00,3812.66,57.3,0.0,,0.0,19,2023-09-26
30150,Red Line,2023-09-26 18:30:00,3033.21,57.3,0.0,,0.0,19,2023-09-26
30151,Red Line,2023-09-26 19:00:00,2468.91,57.3,0.0,,0.0,20,2023-09-26
30152,Red Line,2023-09-26 19:30:00,1692.9,57.3,0.0,,0.0,20,2023-09-26
30153,Red Line,2023-09-26 20:00:00,1517.31,57.3,0.0,,0.0,20,2023-09-26
30154,Red Line,2023-09-26 20:30:00,1212.95,57.3,0.0,,0.0,20,2023-09-26
30155,Red Line,2023-09-26 21:00:00,1138.66,57.3,0.0,,0.0,19,2023-09-26
30156,Red Line,2023-09-26 21:30:00,975.32,57.3,0.0,,0.0,19,2023-09-26
30157,Red Line,2023-09-26 22:00:00,976.6,57.3,0.0,,0.0,18,2023-09-26
30158,Red Line,2023-09-26 22:30:00,666.36,57.3,0.0,,0.0,19,2023-09-26
30159,Red Line,2023-09-26 23:00:00,682.17,57.3,0.0,,0.0,19,2023-09-26
30160,Red Line,2023-09-26 23:30:00,321.46,57.3,0.0,,0.0,18,2023-09-26
30161,Red Line,2023-09-27 00:00:00,181.72,56.4,0.0,,0.0,18,2023-09-27
30162,Red Line,2023-09-27 00:30:00,47.35,56.4,0.0,,0.0,19,2023-09-27
30163,Red Line,2023-09-27 01:00:00,36.3,56.4,0.0,,0.0,19,2023-09-27
30164,Red Line,2023-09-27 01:30:00,14.72,56.4,0.0,,0.0,19,2023-09-27
30165,Red Line,2023-09-27 02:00:00,11.0,56.4,0.0,,0.0,19,2023-09-27
30166,Red Line,2023-09-27 02:30:00,4.0,56.4,0.0,,0.0,17,2023-09-27
30167,Red Line,2023-09-27 03:00:00,1.0,56.4,0.0,,0.0,18,2023-09-27
30168,Red Line,2023-09-27 03:30:00,5.0,56.4,0.0,,0.0,18,2023-09-27
30169,Red Line,2023-09-27 04:00:00,6.7,56.4,0.0,,0.0,16,2023-09-27
30170,Red Line,2023-09-27 04:30:00,134.57,56.4,0.0,,0.0,14,2023-09-27
30171,Red Line,2023-09-27 05:00:00,830.2,56.4,0.0,,0.0,9,2023-09-27
30172,Red Line,2023-09-27 05:30:00,1337.49,56.4,0.0,,0.0,4,2023-09-27
30173,Red Line,2023-09-27 06:00:00,1969.18,56.4,0.0,,0.0,0,2023-09-27
30174,Red Line,2023-09-27 06:30:00,2961.94,56.4,0.0,,0.0,0,2023-09-27
30175,Red Line,2023-09-27 07:00:00,3947.51,56.4,0.0,,0.0,0,2023-09-27
30176,Red Line,2023-09-27 07:30:00,5260.47,56.4,0.0,,0.0,0,2023-09-27
30177,Red Line,2023-09-27 08:00:00,5578.92,56.4,0.0,,0.0,0,2023-09-27
30178,Red Line,2023-09-27 08:30:00,4754.76,56.4,0.0,,0.0,4,2023-09-27
30179,Red Line,2023-09-27 09:00:00,3319.95,56.4,0.0,,0.0,7,2023-09-27
30180,Red Line,2023-09-27 09:30:00,2486.41,56.4,0.0,,0.0,13,2023-09-27
30181,Red Line,2023-09-27 10:00:00,2007.94,56.4,0.0,,0.0,15,2023-09-27
30182,Red Line,2023-09-27 10:30:00,1771.4,56.4,0.0,,0.0,17,2023-09-27
30183,Red Line,2023-09-27 11:00:00,1771.1,56.4,0.0,,0.0,18,2023-09-27
30184,Red Line,2023-09-27 11:30:00,1768.55,56.4,0.0,,0.0,18,2023-09-27
30185,Red Line,2023-09-27 12:00:00,1930.17,56.4,0.0,,0.0,18,2023-09-27
30186,Red Line,2023-09-27 12:30:00,2049.58,56.4,0.0,,0.0,19,2023-09-27
30187,Red Line,2023-09-27 13:00:00,2151.44,56.4,0.0,,0.0,19,2023-09-27
30188,Red Line,2023-09-27 13:30:00,2157.36,56.4,0.0,,0.0,18,2023-09-27
30189,Red Line,2023-09-27 14:00:00,2589.76,56.4,0.0,,0.0,19,2023-09-27
30190,Red Line,2023-09-27 14:30:00,2900.76,56.4,0.0,,0.0,20,2023-09-27
30191,Red Line,2023-09-27 15:00:00,3792.15,56.4,0.0,,0.0,19,2023-09-27
30192,Red Line,2023-09-27 15:30:00,3744.8,56.4,0.0,,0.0,20,2023-09-27
30193,Red Line,2023-09-27 16:00:00,4534.38,56.4,0.0,,0.0,19,2023-09-27
30194,Red Line,2023-09-27 16:30:00,5077.73,56.4,0.0,,0.0,19,2023-09-27
30195,Red Line,2023-09-27 17:00:00,5769.94,56.4,0.0,,0.0,19,2023-09-27
30196,Red Line,2023-09-27 17:30:00,4405.76,56.4,0.0,,0.0,19,2023-09-27
30197,Red Line,2023-09-27 18:00:00,5320.63,56.4,0.0,,0.0,18,2023-09-27
30198,Red Line,2023-09-27 18:30:00,2898.46,56.4,0.0,,0.0,19,2023-09-27
30199,Red Line,2023-09-27 19:00:00,2360.23,56.4,0.0,,0.0,19,2023-09-27
30200,Red Line,2023-09-27 19:30:00,1779.5,56.4,0.0,,0.0,18,2023-09-27
30201,Red Line,2023-09-27 20:00:00,1467.47,56.4,0.0,,0.0,19,2023-09-27
30202,Red Line,2023-09-27 20:30:00,1193.26,56.4,0.0,,0.0,19,2023-09-27
30203,Red Line,2023-09-27 21:00:00,1266.52,56.4,0.0,,0.0,19,2023-09-27
30204,Red Line,2023-09-27 21:30:00,1052.41,56.4,0.0,,0.0,19,2023-09-27
30205,Red Line,2023-09-27 22:00:00,958.78,56.4,0.0,,0.0,19,2023-09-27
30206,Red Line,2023-09-27 22:30:00,677.72,56.4,0.0,,0.0,19,2023-09-27
30207,Red Line,2023-09-27 23:00:00,642.54,56.4,0.0,,0.0,19,2023-09-27
30208,Red Line,2023-09-27 23:30:00,304.61,56.4,0.0,,0.0,20,2023-09-27
30209,Red Line,2023-09-28 00:00:00,209.72,58.0,0.0,,0.0,20,2023-09-28
30210,Red Line,2023-09-28 00:30:00,90.78,58.0,0.0,,0.0,20,2023-09-28
30211,Red Line,2023-09-28 01:00:00,44.95,58.0,0.0,,0.0,20,2023-09-28
30212,Red Line,2023-09-28 01:30:00,21.0,58.0,0.0,,0.0,20,2023-09-28
30213,Red Line,2023-09-28 02:00:00,6.0,58.0,0.0,,0.0,20,2023-09-28
30214,Red Line,2023-09-28 02:30:00,5.7,58.0,0.0,,0.0,19,2023-09-28
30215,Red Line,2023-09-28 03:00:00,3.0,58.0,0.0,,0.0,18,2023-09-28
30216,Red Line,2023-09-28 03:30:00,3.0,58.0,0.0,,0.0,18,2023-09-28
30217,Red Line,2023-09-28 04:00:00,4.0,58.0,0.0,,0.0,17,2023-09-28
30218,Red Line,2023-09-28 04:30:00,133.4,58.0,0.0,,0.0,14,2023-09-28
30219,Red Line,2023-09-28 05:00:00,855.3,58.0,0.0,,0.0,9,2023-09-28
30220,Red Line,2023-09-28 05:30:00,1279.88,58.0,0.0,,0.0,3,2023-09-28
30221,Red Line,2023-09-28 06:00:00,1885.34,58.0,0.0,,0.0,1,2023-09-28
30222,Red Line,2023-09-28 06:30:00,2847.17,58.0,0.0,,0.0,0,2023-09-28
30223,Red Line,2023-09-28 07:00:00,3806.53,58.0,0.0,,0.0,0,2023-09-28
30224,Red Line,2023-09-28 07:30:00,4883.67,58.0,0.0,,0.0,0,2023-09-28
30225,Red Line,2023-09-28 08:00:00,5352.78,58.0,0.0,,0.0,4,2023-09-28
30226,Red Line,2023-09-28 08:30:00,4644.69,58.0,0.0,,0.0,1,2023-09-28
30227,Red Line,2023-09-28 09:00:00,3261.52,58.0,0.0,,0.0,5,2023-09-28
30228,Red Line,2023-09-28 09:30:00,2548.95,58.0,0.0,,0.0,12,2023-09-28
30229,Red Line,2023-09-28 10:00:00,2100.82,58.0,0.0,,0.0,13,2023-09-28
30230,Red Line,2023-09-28 10:30:00,1791.19,58.0,0.0,,0.0,17,2023-09-28
30231,Red Line,2023-09-28 11:00:00,1765.56,58.0,0.0,,0.0,19,2023-09-28
30232,Red Line,2023-09-28 11:30:00,1786.44,58.0,0.0,,0.0,19,2023-09-28
30233,Red Line,2023-09-28 12:00:00,2031.62,58.0,0.0,,0.0,18,2023-09-28
30234,Red Line,2023-09-28 12:30:00,2028.61,58.0,0.0,,0.0,19,2023-09-28
30235,Red Line,2023-09-28 13:00:00,2038.98,58.0,0.0,,0.0,19,2023-09-28
30236,Red Line,2023-09-28 13:30:00,2066.11,58.0,0.0,,0.0,19,2023-09-28
30237,Red Line,2023-09-28 14:00:00,2584.61,58.0,0.0,,0.0,19,2023-09-28
30238,Red Line,2023-09-28 14:30:00,3044.5,58.0,0.0,,0.0,19,2023-09-28
30239,Red Line,2023-09-28 15:00:00,3759.17,58.0,0.0,,0.0,19,2023-09-28
30240,Red Line,2023-09-28 15:30:00,3753.44,58.0,0.0,,0.0,19,2023-09-28
30241,Red Line,2023-09-28 16:00:00,4418.38,58.0,0.0,,0.0,19,2023-09-28
30242,Red Line,2023-09-28 16:30:00,4677.13,58.0,0.0,,0.0,19,2023-09-28
30243,Red Line,2023-09-28 17:00:00,5649.6,58.0,0.0,,0.0,19,2023-09-28
30244,Red Line,2023-09-28 17:30:00,4467.05,58.0,0.0,,0.0,19,2023-09-28
30245,Red Line,2023-09-28 18:00:00,3694.9,58.0,0.0,,0.0,19,2023-09-28
30246,Red Line,2023-09-28 18:30:00,2817.52,58.0,0.0,,0.0,19,2023-09-28
30247,Red Line,2023-09-28 19:00:00,2369.89,58.0,0.0,,0.0,19,2023-09-28
30248,Red Line,2023-09-28 19:30:00,1926.17,58.0,0.0,,0.0,19,2023-09-28
30249,Red Line,2023-09-28 20:00:00,1506.74,58.0,0.0,,0.0,19,2023-09-28
30250,Red Line,2023-09-28 20:30:00,1349.19,58.0,0.0,,0.0,19,2023-09-28
30251,Red Line,2023-09-28 21:00:00,1370.04,58.0,0.0,,0.0,19,2023-09-28
30252,Red Line,2023-09-28 21:30:00,1153.27,58.0,0.0,,0.0,19,2023-09-28
30253,Red Line,2023-09-28 22:00:00,1056.22,58.0,0.0,,0.0,19,2023-09-28
30254,Red Line,2023-09-28 22:30:00,738.75,58.0,0.0,,0.0,18,2023-09-28
30255,Red Line,2023-09-28 23:00:00,776.75,58.0,0.0,,0.0,17,2023-09-28
30256,Red Line,2023-09-28 23:30:00,403.24,58.0,0.0,,0.0,17,2023-09-28
30257,Red Line,2023-09-29 00:00:00,368.84,57.4,0.283,rain,0.0,17,2023-09-29
30258,Red Line,2023-09-29 00:30:00,188.14,57.4,0.283,rain,0.0,17,2023-09-29
30259,Red Line,2023-09-29 01:00:00,68.1,57.4,0.283,rain,0.0,17,2023-09-29
30260,Red Line,2023-09-29 01:30:00,26.95,57.4,0.283,rain,0.0,16,2023-09-29
30261,Red Line,2023-09-29 02:00:00,12.0,57.4,0.283,rain,0.0,17,2023-09-29
30262,Red Line,2023-09-29 02:30:00,8.0,57.4,0.283,rain,0.0,16,2023-09-29
30263,Red Line,2023-09-29 03:00:00,1.0,57.4,0.283,rain,0.0,16,2023-09-29
30264,Red Line,2023-09-29 03:30:00,1.0,57.4,0.283,rain,0.0,17,2023-09-29
30265,Red Line,2023-09-29 04:00:00,7.4,57.4,0.283,rain,0.0,15,2023-09-29
30266,Red Line,2023-09-29 04:30:00,114.58,57.4,0.283,rain,0.0,13,2023-09-29
30267,Red Line,2023-09-29 05:00:00,728.53,57.4,0.283,rain,0.0,7,2023-09-29
30268,Red Line,2023-09-29 05:30:00,1148.66,57.4,0.283,rain,0.0,3,2023-09-29
30269,Red Line,2023-09-29 06:00:00,1704.83,57.4,0.283,rain,0.0,0,2023-09-29
30270,Red Line,2023-09-29 06:30:00,2298.88,57.4,0.283,rain,0.0,0,2023-09-29
30271,Red Line,2023-09-29 07:00:00,2970.16,57.4,0.283,rain,0.0,0,2023-09-29
30272,Red Line,2023-09-29 07:30:00,3570.29,57.4,0.283,rain,0.0,0,2023-09-29
30273,Red Line,2023-09-29 08:00:00,3455.86,57.4,0.283,rain,0.0,2,2023-09-29
30274,Red Line,2023-09-29 08:30:00,3229.1,57.4,0.283,rain,0.0,1,2023-09-29
30275,Red Line,2023-09-29 09:00:00,2674.2,57.4,0.283,rain,0.0,7,2023-09-29
30276,Red Line,2023-09-29 09:30:00,2075.41,57.4,0.283,rain,0.0,14,2023-09-29
30277,Red Line,2023-09-29 10:00:00,2076.27,57.4,0.283,rain,0.0,16,2023-09-29
30278,Red Line,2023-09-29 10:30:00,1715.3,57.4,0.283,rain,0.0,17,2023-09-29
30279,Red Line,2023-09-29 11:00:00,1769.93,57.4,0.283,rain,0.0,18,2023-09-29
30280,Red Line,2023-09-29 11:30:00,1892.52,57.4,0.283,rain,0.0,18,2023-09-29
30281,Red Line,2023-09-29 12:00:00,2132.18,57.4,0.283,rain,0.0,20,2023-09-29
30282,Red Line,2023-09-29 12:30:00,2002.69,57.4,0.283,rain,0.0,20,2023-09-29
30283,Red Line,2023-09-29 13:00:00,2212.79,57.4,0.283,rain,0.0,20,2023-09-29
30284,Red Line,2023-09-29 13:30:00,2091.99,57.4,0.283,rain,0.0,20,2023-09-29
30285,Red Line,2023-09-29 14:00:00,2656.59,57.4,0.283,rain,0.0,20,2023-09-29
30286,Red Line,2023-09-29 14:30:00,3117.79,57.4,0.283,rain,0.0,20,2023-09-29
30287,Red Line,2023-09-29 15:00:00,3840.09,57.4,0.283,rain,0.0,19,2023-09-29
30288,Red Line,2023-09-29 15:30:00,3815.75,57.4,0.283,rain,0.0,20,2023-09-29
30289,Red Line,2023-09-29 16:00:00,3989.96,57.4,0.283,rain,0.0,20,2023-09-29
30290,Red Line,2023-09-29 16:30:00,4105.7,57.4,0.283,rain,0.0,20,2023-09-29
30291,Red Line,2023-09-29 17:00:00,4429.66,57.4,0.283,rain,0.0,20,2023-09-29
30292,Red Line,2023-09-29 17:30:00,3434.23,57.4,0.283,rain,0.0,20,2023-09-29
30293,Red Line,2023-09-29 18:00:00,3247.07,57.4,0.283,rain,0.0,19,2023-09-29
30294,Red Line,2023-09-29 18:30:00,2481.57,57.4,0.283,rain,0.0,20,2023-09-29
30295,Red Line,2023-09-29 19:00:00,2034.65,57.4,0.283,rain,0.0,20,2023-09-29
30296,Red Line,2023-09-29 19:30:00,1554.16,57.4,0.283,rain,0.0,19,2023-09-29
30297,Red Line,2023-09-29 20:00:00,1223.51,57.4,0.283,rain,0.0,19,2023-09-29
30298,Red Line,2023-09-29 20:30:00,1144.6,57.4,0.283,rain,0.0,19,2023-09-29
30299,Red Line,2023-09-29 21:00:00,1089.72,57.4,0.283,rain,0.0,19,2023-09-29
30300,Red Line,2023-09-29 21:30:00,1103.03,57.4,0.283,rain,0.0,20,2023-09-29
30301,Red Line,2023-09-29 22:00:00,1095.9,57.4,0.283,rain,0.0,20,2023-09-29
30302,Red Line,2023-09-29 22:30:00,925.12,57.4,0.283,rain,0.0,20,2023-09-29
30303,Red Line,2023-09-29 23:00:00,960.93,57.4,0.283,rain,0.0,19,2023-09-29
30304,Red Line,2023-09-29 23:30:00,631.88,57.4,0.283,rain,0.0,20,2023-09-29
30305,Red Line,2023-09-30 00:00:00,297.81,59.0,0.007,rain,0.0,19,2023-09-30
30306,Red Line,2023-09-30 00:30:00,170.92,59.0,0.007,rain,0.0,19,2023-09-30
30307,Red Line,2023-09-30 01:00:00,67.97,59.0,0.007,rain,0.0,19,2023-09-30
30308,Red Line,2023-09-30 01:30:00,15.19,59.0,0.007,rain,0.0,19,2023-09-30
30309,Red Line,2023-09-30 02:00:00,5.0,59.0,0.007,rain,0.0,19,2023-09-30
30310,Red Line,2023-09-30 02:30:00,2.0,59.0,0.007,rain,0.0,18,2023-09-30
30311,Red Line,2023-09-30 03:00:00,3.84,59.0,0.007,rain,0.0,18,2023-09-30
30312,Red Line,2023-09-30 03:30:00,4.0,59.0,0.007,rain,0.0,18,2023-09-30
30313,Red Line,2023-09-30 04:00:00,6.51,59.0,0.007,rain,0.0,17,2023-09-30
30314,Red Line,2023-09-30 04:30:00,28.08,59.0,0.007,rain,0.0,15,2023-09-30
30315,Red Line,2023-09-30 05:00:00,97.8,59.0,0.007,rain,0.0,10,2023-09-30
30316,Red Line,2023-09-30 05:30:00,171.01,59.0,0.007,rain,0.0,4,2023-09-30
30317,Red Line,2023-09-30 06:00:00,288.99,59.0,0.007,rain,0.0,0,2023-09-30
30318,Red Line,2023-09-30 06:30:00,338.63,59.0,0.007,rain,0.0,0,2023-09-30
30319,Red Line,2023-09-30 07:00:00,448.42,59.0,0.007,rain,0.0,0,2023-09-30
30320,Red Line,2023-09-30 07:30:00,515.69,59.0,0.007,rain,0.0,0,2023-09-30
30321,Red Line,2023-09-30 08:00:00,593.81,59.0,0.007,rain,0.0,1,2023-09-30
30322,Red Line,2023-09-30 08:30:00,648.69,59.0,0.007,rain,0.0,1,2023-09-30
30323,Red Line,2023-09-30 09:00:00,807.22,59.0,0.007,rain,0.0,5,2023-09-30
30324,Red Line,2023-09-30 09:30:00,936.68,59.0,0.007,rain,0.0,11,2023-09-30
30325,Red Line,2023-09-30 10:00:00,1109.04,59.0,0.007,rain,0.0,11,2023-09-30
30326,Red Line,2023-09-30 10:30:00,1108.67,59.0,0.007,rain,0.0,11,2023-09-30
30327,Red Line,2023-09-30 11:00:00,1304.73,59.0,0.007,rain,0.0,11,2023-09-30
30328,Red Line,2023-09-30 11:30:00,1416.83,59.0,0.007,rain,0.0,11,2023-09-30
30329,Red Line,2023-09-30 12:00:00,1581.52,59.0,0.007,rain,0.0,7,2023-09-30
30330,Red Line,2023-09-30 12:30:00,1754.4,59.0,0.007,rain,0.0,9,2023-09-30
30331,Red Line,2023-09-30 13:00:00,1675.87,59.0,0.007,rain,0.0,10,2023-09-30
30332,Red Line,2023-09-30 13:30:00,1785.15,59.0,0.007,rain,0.0,10,2023-09-30
30333,Red Line,2023-09-30 14:00:00,1746.98,59.0,0.007,rain,0.0,10,2023-09-30
30334,Red Line,2023-09-30 14:30:00,1799.81,59.0,0.007,rain,0.0,10,2023-09-30
30335,Red Line,2023-09-30 15:00:00,1955.21,59.0,0.007,rain,0.0,10,2023-09-30
30336,Red Line,2023-09-30 15:30:00,1825.68,59.0,0.007,rain,0.0,9,2023-09-30
30337,Red Line,2023-09-30 16:00:00,1790.73,59.0,0.007,rain,0.0,11,2023-09-30
30338,Red Line,2023-09-30 16:30:00,1837.21,59.0,0.007,rain,0.0,10,2023-09-30
30339,Red Line,2023-09-30 17:00:00,1762.19,59.0,0.007,rain,0.0,11,2023-09-30
30340,Red Line,2023-09-30 17:30:00,3583.5,59.0,0.007,rain,0.0,11,2023-09-30
30341,Red Line,2023-09-30 18:00:00,4440.39,59.0,0.007,rain,0.0,11,2023-09-30
30342,Red Line,2023-09-30 18:30:00,2164.42,59.0,0.007,rain,0.0,11,2023-09-30
30343,Red Line,2023-09-30 19:00:00,1397.51,59.0,0.007,rain,0.0,10,2023-09-30
30344,Red Line,2023-09-30 19:30:00,1040.53,59.0,0.007,rain,0.0,11,2023-09-30
30345,Red Line,2023-09-30 20:00:00,882.59,59.0,0.007,rain,0.0,11,2023-09-30
30346,Red Line,2023-09-30 20:30:00,794.26,59.0,0.007,rain,0.0,11,2023-09-30
30347,Red Line,2023-09-30 21:00:00,818.92,59.0,0.007,rain,0.0,11,2023-09-30
30348,Red Line,2023-09-30 21:30:00,737.54,59.0,0.007,rain,0.0,11,2023-09-30
30349,Red Line,2023-09-30 22:00:00,721.25,59.0,0.007,rain,0.0,11,2023-09-30
30350,Red Line,2023-09-30 22:30:00,724.56,59.0,0.007,rain,0.0,10,2023-09-30
30351,Red Line,2023-09-30 23:00:00,739.58,59.0,0.007,rain,0.0,11,2023-09-30
30352,Red Line,2023-09-30 23:30:00,568.85,59.0,0.007,rain,0.0,11,2023-09-30
30353,Red Line,2023-10-01 00:00:00,73.14,60.2,0.0,,0.0,11,2023-10-01
30354,Red Line,2023-10-01 00:30:00,49.82,60.2,0.0,,0.0,11,2023-10-01
30355,Red Line,2023-10-01 01:00:00,21.66,60.2,0.0,,0.0,11,2023-10-01
30356,Red Line,2023-10-01 01:30:00,14.77,60.2,0.0,,0.0,11,2023-10-01
30357,Red Line,2023-10-01 02:00:00,5.0,60.2,0.0,,0.0,10,2023-10-01
30358,Red Line,2023-10-01 02:30:00,3.51,60.2,0.0,,0.0,11,2023-10-01
30359,Red Line,2023-10-01 03:00:00,2.0,60.2,0.0,,0.0,11,2023-10-01
30360,Red Line,2023-10-01 04:30:00,1.42,60.2,0.0,,0.0,10,2023-10-01
30361,Red Line,2023-10-01 05:00:00,8.54,60.2,0.0,,0.0,7,2023-10-01
30362,Red Line,2023-10-01 05:30:00,59.02,60.2,0.0,,0.0,2,2023-10-01
30363,Red Line,2023-10-01 06:00:00,153.93,60.2,0.0,,0.0,2,2023-10-01
30364,Red Line,2023-10-01 06:30:00,229.56,60.2,0.0,,0.0,0,2023-10-01
30365,Red Line,2023-10-01 07:00:00,392.64,60.2,0.0,,0.0,0,2023-10-01
30366,Red Line,2023-10-01 07:30:00,377.82,60.2,0.0,,0.0,1,2023-10-01
30367,Red Line,2023-10-01 08:00:00,492.76,60.2,0.0,,0.0,0,2023-10-01
30368,Red Line,2023-10-01 08:30:00,712.95,60.2,0.0,,0.0,2,2023-10-01
30369,Red Line,2023-10-01 09:00:00,673.57,60.2,0.0,,0.0,0,2023-10-01
30370,Red Line,2023-10-01 09:30:00,834.16,60.2,0.0,,0.0,0,2023-10-01
30371,Red Line,2023-10-01 10:00:00,973.08,60.2,0.0,,0.0,7,2023-10-01
30372,Red Line,2023-10-01 10:30:00,1090.83,60.2,0.0,,0.0,11,2023-10-01
30373,Red Line,2023-10-01 11:00:00,1148.29,60.2,0.0,,0.0,11,2023-10-01
30374,Red Line,2023-10-01 11:30:00,1193.18,60.2,0.0,,0.0,11,2023-10-01
30375,Red Line,2023-10-01 12:00:00,1400.14,60.2,0.0,,0.0,11,2023-10-01
30376,Red Line,2023-10-01 12:30:00,1370.74,60.2,0.0,,0.0,11,2023-10-01
30377,Red Line,2023-10-01 13:00:00,1376.46,60.2,0.0,,0.0,11,2023-10-01
30378,Red Line,2023-10-01 13:30:00,1342.9,60.2,0.0,,0.0,11,2023-10-01
30379,Red Line,2023-10-01 14:00:00,1528.51,60.2,0.0,,0.0,11,2023-10-01
30380,Red Line,2023-10-01 14:30:00,1418.59,60.2,0.0,,0.0,11,2023-10-01
30381,Red Line,2023-10-01 15:00:00,1597.76,60.2,0.0,,0.0,11,2023-10-01
30382,Red Line,2023-10-01 15:30:00,1540.27,60.2,0.0,,0.0,10,2023-10-01
30383,Red Line,2023-10-01 16:00:00,1563.97,60.2,0.0,,0.0,11,2023-10-01
30384,Red Line,2023-10-01 16:30:00,1412.3,60.2,0.0,,0.0,10,2023-10-01
30385,Red Line,2023-10-01 17:00:00,1484.96,60.2,0.0,,0.0,11,2023-10-01
30386,Red Line,2023-10-01 17:30:00,1241.03,60.2,0.0,,0.0,11,2023-10-01
30387,Red Line,2023-10-01 18:00:00,1256.26,60.2,0.0,,0.0,11,2023-10-01
30388,Red Line,2023-10-01 18:30:00,1035.67,60.2,0.0,,0.0,11,2023-10-01
30389,Red Line,2023-10-01 19:00:00,1034.95,60.2,0.0,,0.0,10,2023-10-01
30390,Red Line,2023-10-01 19:30:00,731.88,60.2,0.0,,0.0,11,2023-10-01
30391,Red Line,2023-10-01 20:00:00,662.33,60.2,0.0,,0.0,10,2023-10-01
30392,Red Line,2023-10-01 20:30:00,550.56,60.2,0.0,,0.0,11,2023-10-01
30393,Red Line,2023-10-01 21:00:00,548.86,60.2,0.0,,0.0,11,2023-10-01
30394,Red Line,2023-10-01 21:30:00,478.99,60.2,0.0,,0.0,10,2023-10-01
30395,Red Line,2023-10-01 22:00:00,425.5,60.2,0.0,,0.0,11,2023-10-01
30396,Red Line,2023-10-01 22:30:00,356.99,60.2,0.0,,0.0,10,2023-10-01
30397,Red Line,2023-10-01 23:00:00,319.94,60.2,0.0,,0.0,11,2023-10-01
30398,Red Line,2023-10-01 23:30:00,201.95,60.2,0.0,,0.0,11,2023-10-01
30399,Red Line,2023-10-02 00:00:00,149.3,63.2,0.0,,0.0,11,2023-10-02
30400,Red Line,2023-10-02 00:30:00,73.88,63.2,0.0,,0.0,11,2023-10-02
30401,Red Line,2023-10-02 01:00:00,34.76,63.2,0.0,,0.0,10,2023-10-02
30402,Red Line,2023-10-02 01:30:00,11.0,63.2,0.0,,0.0,11,2023-10-02
30403,Red Line,2023-10-02 02:00:00,8.0,63.2,0.0,,0.0,10,2023-10-02
30404,Red Line,2023-10-02 02:30:00,4.0,63.2,0.0,,0.0,11,2023-10-02
30405,Red Line,2023-10-02 03:00:00,3.0,63.2,0.0,,0.0,11,2023-10-02
30406,Red Line,2023-10-02 03:30:00,0.0,63.2,0.0,,0.0,11,2023-10-02
30407,Red Line,2023-10-02 04:00:00,9.7,63.2,0.0,,0.0,11,2023-10-02
30408,Red Line,2023-10-02 04:30:00,109.66,63.2,0.0,,0.0,8,2023-10-02
30409,Red Line,2023-10-02 05:00:00,716.42,63.2,0.0,,0.0,6,2023-10-02
30410,Red Line,2023-10-02 05:30:00,1204.4,63.2,0.0,,0.0,2,2023-10-02
30411,Red Line,2023-10-02 06:00:00,1717.53,63.2,0.0,,0.0,1,2023-10-02
30412,Red Line,2023-10-02 06:30:00,2552.87,63.2,0.0,,0.0,0,2023-10-02
30413,Red Line,2023-10-02 07:00:00,3485.46,63.2,0.0,,0.0,0,2023-10-02
30414,Red Line,2023-10-02 07:30:00,4227.62,63.2,0.0,,0.0,0,2023-10-02
30415,Red Line,2023-10-02 08:00:00,4494.82,63.2,0.0,,0.0,4,2023-10-02
30416,Red Line,2023-10-02 08:30:00,3975.93,63.2,0.0,,0.0,1,2023-10-02
30417,Red Line,2023-10-02 09:00:00,2661.19,63.2,0.0,,0.0,7,2023-10-02
30418,Red Line,2023-10-02 09:30:00,2121.87,63.2,0.0,,0.0,14,2023-10-02
30419,Red Line,2023-10-02 10:00:00,1966.41,63.2,0.0,,0.0,15,2023-10-02
30420,Red Line,2023-10-02 10:30:00,1686.65,63.2,0.0,,0.0,19,2023-10-02
30421,Red Line,2023-10-02 11:00:00,1718.73,63.2,0.0,,0.0,18,2023-10-02
30422,Red Line,2023-10-02 11:30:00,1652.2,63.2,0.0,,0.0,18,2023-10-02
30423,Red Line,2023-10-02 12:00:00,1922.95,63.2,0.0,,0.0,18,2023-10-02
30424,Red Line,2023-10-02 12:30:00,1852.04,63.2,0.0,,0.0,18,2023-10-02
30425,Red Line,2023-10-02 13:00:00,1836.45,63.2,0.0,,0.0,18,2023-10-02
30426,Red Line,2023-10-02 13:30:00,2059.75,63.2,0.0,,0.0,18,2023-10-02
30427,Red Line,2023-10-02 14:00:00,2353.62,63.2,0.0,,0.0,18,2023-10-02
30428,Red Line,2023-10-02 14:30:00,2769.51,63.2,0.0,,0.0,18,2023-10-02
30429,Red Line,2023-10-02 15:00:00,3472.22,63.2,0.0,,0.0,18,2023-10-02
