,route_or_line,date,gated_entries,temp,precip,preciptype,snow,traincnt,single_traincap,line_length_sec,tot_linecap,per_thirty_cap,supply_gap_simple,prev_supply_gap_simple,gated_entries_complex,supply_gap_complex
336,Red Line,2022-12-03,41732.979999999996,50.3,0.163,rain,0.0,8.404255319148936,852,2520,7160.425531914893,5285.075872340425,-206665.586,0.0,41732.979999999996,-206665.586
337,Red Line,2022-12-04,36441.54,39.7,0.0,,0.0,5.6521739130434785,852,2520,4815.652173913043,3554.4099130434784,-127061.31599999999,1013.969,37455.509,-126047.347
338,Red Line,2022-12-05,89776.38,39.3,0.0,,0.0,10.97872340425532,852,2520,9353.872340425532,6904.048489361701,-234713.899,20141.124,109917.504,-214572.775
339,Red Line,2022-12-06,102847.85,47.5,0.093,rain,0.0,13.829787234042554,852,2520,11782.978723404256,8696.960319148937,-305909.285,18406.447,121254.297,-287502.838
340,Red Line,2022-12-07,100129.84,53.5,0.838,rain,0.0,13.617021276595745,852,2520,11601.702127659575,8563.160808510638,-302338.718,21556.649,121686.489,-280782.069
341,Red Line,2022-12-08,106683.93,48.6,0.0,,0.0,13.333333333333334,852,2520,11360.0,8384.761666666667,-295784.63,20858.632,127542.562,-274925.998
342,Red Line,2022-12-09,96108.91,39.0,0.0,,0.0,13.479166666666666,852,2520,11484.25,8476.47,-310761.65,8408.694,104517.604,-302352.956
343,Red Line,2022-12-10,36084.53,32.7,0.0,,0.0,10.541666666666666,852,2520,8981.5,6629.202458333333,-282117.188,0.0,36084.53,-282117.188
344,Red Line,2022-12-11,23787.46,28.6,0.038,snow,0.0,9.25531914893617,852,2520,7885.531914893617,5820.273574468085,-249765.398,0.0,23787.46,-249765.398
345,Red Line,2022-12-12,86048.75,28.4,0.0,snow,0.2,11.729166666666666,852,2520,9993.25,7375.9701875,-267997.819,14712.295,100761.045,-253285.524
346,Red Line,2022-12-13,99229.71,33.3,0.0,,0.0,13.27659574468085,852,2520,11311.659574468085,8349.08185106383,-293177.137,14938.744,114168.454,-278238.393
347,Red Line,2022-12-14,97670.55,31.2,0.0,,0.0,12.936170212765957,852,2520,11021.617021276596,8135.00285106383,-284674.584,19259.722,116930.272,-265414.862
348,Red Line,2022-12-15,99619.64,39.3,0.02,rain,0.0,12.936170212765957,852,2520,11021.617021276596,8135.00285106383,-282725.494,19848.773,119468.413,-262876.721
349,Red Line,2022-12-16,77926.4,43.3,1.146,rain,0.0,11.979166666666666,852,2520,10206.25,7533.184458333333,-283666.454,10372.829,88299.229,-273293.625
350,Red Line,2022-12-17,53477.46,39.0,0.178,"rain,snow",0.0,9.446808510638299,852,2520,8048.68085106383,5940.692787234042,-225735.101,523.793,54001.253,-225211.308
351,Red Line,2022-12-18,41028.64,36.4,0.0,,0.0,8.644444444444444,852,2520,7365.066666666667,5436.120666666667,-203596.79,0.0,41028.64,-203596.79
352,Red Line,2022-12-19,81221.51,35.2,0.0,,0.0,12.145833333333334,852,2520,10348.25,7637.993791666667,-285402.192,12039.272,93260.782,-273362.92
353,Red Line,2022-12-20,85421.47,34.0,0.0,,0.0,13.229166666666666,852,2520,11271.25,8319.255729166667,-313902.805,14078.179,99499.649,-299824.626
354,Red Line,2022-12-21,84088.28,32.3,0.0,,0.0,14.0625,852,2520,11981.25,8843.3035625,-340390.29099999997,11326.574999999999,95414.855,-329063.716
355,Red Line,2022-12-22,75145.33,37.5,0.109,rain,0.0,14.645833333333334,852,2520,12478.25,9210.136979166668,-366941.245,4431.97,79577.3,-362509.275
356,Red Line,2022-12-23,47666.53,45.9,0.737,rain,0.0,13.893617021276595,852,2520,11837.36170212766,8737.100063829786,-362977.173,0.0,47666.53,-362977.173
357,Red Line,2022-12-24,26055.12,15.4,0.0,,0.0,12.377777777777778,852,2520,10545.866666666667,7783.853866666666,-324218.304,0.0,26055.12,-324218.304
358,Red Line,2022-12-25,13835.12,20.1,0.0,,0.0,11.851063829787234,852,2520,10097.106382978724,7452.626042553192,-336438.304,0.0,13835.12,-336438.304
359,Red Line,2022-12-26,32127.43,27.2,0.0,,0.0,11.833333333333334,852,2520,10082.0,7441.476104166667,-325063.423,400.55899999999997,32527.989,-324662.864
360,Red Line,2022-12-27,56754.88,30.7,0.0,,0.0,14.416666666666666,852,2520,12283.0,9066.023791666667,-378414.262,1492.072,58246.952,-376922.19
361,Red Line,2022-12-28,59624.59,34.2,0.0,,0.0,14.97872340425532,852,2520,12761.872340425532,9419.477234042553,-383090.84,3006.2690000000002,62630.859000000004,-380084.571
362,Red Line,2022-12-29,65457.44,41.4,0.0,,0.0,14.872340425531915,852,2520,12671.234042553191,9352.57759574468,-374113.707,6293.7339999999995,71751.174,-367819.973
363,Red Line,2022-12-30,64264.13,49.7,0.0,,0.0,14.808510638297872,852,2520,12616.851063829787,9312.437808510638,-373420.447,1079.076,65343.206,-372341.371
364,Red Line,2022-12-31,40326.53,50.0,0.306,rain,0.0,14.152173913043478,852,2520,12057.652173913044,8899.695521739131,-369059.464,0.0,40326.53,-369059.464
365,Red Line,2023-01-01,27863.44,50.8,0.103,rain,0.0,13.869565217391305,852,2520,11816.869565217392,8721.975108695651,-373347.415,138.863,28002.303,-373208.552
366,Red Line,2023-01-02,40917.08,43.4,0.0,,0.0,12.916666666666666,852,2520,11005.0,8122.737875,-348974.338,87.276,41004.356,-348887.062
367,Red Line,2023-01-03,75115.94,40.0,0.48,rain,0.0,14.979166666666666,852,2520,12762.25,9419.755916666667,-377032.344,13174.962000000001,88290.902,-363857.382
368,Red Line,2023-01-04,84428.32,42.0,0.282,rain,0.0,15.395833333333334,852,2520,13117.25,9681.779770833333,-380297.109,15744.962,100173.282,-364552.147
369,Red Line,2023-01-05,84581.3,40.8,0.152,rain,0.0,15.25,852,2520,12993.0,9590.071458333334,-375742.13,16204.769,100786.069,-359537.361
370,Red Line,2023-01-06,73358.6,34.5,0.195,"rain,snow",0.0,15.333333333333334,852,2520,13064.0,9642.4761875,-389480.257,10257.829,83616.429,-379222.428
371,Red Line,2023-01-07,34456.77,37.7,0.0,,0.0,9.4,852,2520,8008.8,5911.256911111111,-231549.791,139.223,34595.993,-231410.568
372,Red Line,2023-01-08,24745.07,30.4,0.0,,0.0,7.75,852,2520,6603.0,4873.6425625,-209189.773,104.503,24849.573,-209085.27
373,Red Line,2023-01-09,80904.18,35.4,0.0,,0.0,13.416666666666666,852,2520,11431.0,8437.1666875,-324079.821,13366.656,94270.836,-310713.165
374,Red Line,2023-01-10,90884.45,36.0,0.0,,0.0,15.291666666666666,852,2520,13028.5,9616.273833333333,-370696.694,18598.772,109483.222,-352097.922
375,Red Line,2023-01-11,90988.63,29.1,0.0,,0.0,15.458333333333334,852,2520,13170.5,9721.083375,-375623.372,14865.707,105854.337,-360757.665
376,Red Line,2023-01-12,91114.48,36.9,0.168,"rain,snow",0.0,15.041666666666666,852,2520,12815.5,9459.0595625,-362920.379,19538.313,110652.793,-343382.066
377,Red Line,2023-01-13,80033.28,52.7,0.482,rain,0.0,15.26086956521739,852,2520,13002.260869565218,9596.906891304348,-361424.437,10758.509,90791.789,-350665.928
378,Red Line,2023-01-14,49318.74,34.4,0.064,"rain,snow",0.0,13.511111111111111,852,2520,11511.466666666667,8496.558533333333,-333026.394,964.846,50283.586,-332061.548
379,Red Line,2023-01-15,38811.11,32.8,0.023,"rain,snow",1.4,13.2,852,2520,11246.4,8300.914133333334,-334730.026,160.856,38971.966,-334569.17
380,Red Line,2023-01-16,44354.27,31.9,0.104,"rain,snow",0.9,13.26086956521739,852,2520,11298.260869565218,8339.192304347827,-339248.576,488.913,44843.183,-338759.663
381,Red Line,2023-01-17,94175.96,40.0,0.012,rain,0.0,14.4375,852,2520,12300.75,9079.124937499999,-341622.037,20137.059,114313.019,-321484.978
382,Red Line,2023-01-18,97724.22,45.3,0.031,rain,0.0,15.375,852,2520,13099.5,9668.678604166666,-366372.353,15080.092,112804.312,-351292.261
383,Red Line,2023-01-19,95369.05,38.4,0.412,rain,0.0,14.875,852,2520,12673.5,9354.249958333334,-353634.948,20134.719,115503.769,-333500.229
384,Red Line,2023-01-20,80322.49,34.1,0.661,"rain,snow",0.9,15.395833333333334,852,2520,13117.25,9681.779854166667,-384402.94299999997,14211.307,94533.797,-370191.636
385,Red Line,2023-01-21,53850.11,30.7,0.0,"rain,snow",0.2,13.958333333333334,852,2520,11892.5,8777.7975,-367484.17,0.0,53850.11,-367484.17
386,Red Line,2023-01-22,39994.5,32.2,0.207,"rain,snow",0.0,12.48936170212766,852,2520,10640.936170212766,7854.024127659575,-329144.634,1525.3890000000001,41519.889,-327619.245
387,Red Line,2023-01-23,82737.81999999999,34.4,0.917,"rain,snow",0.3,15.063829787234043,852,2520,12834.382978723404,9472.997,-362493.039,14520.195,97258.015,-347972.844
388,Red Line,2023-01-24,99802.02,34.5,0.0,,0.0,15.145833333333334,852,2520,12904.25,9524.5654375,-357377.121,16488.283,116290.303,-340888.838
389,Red Line,2023-01-25,99500.12,35.4,0.212,"rain,snow",0.1,15.46808510638298,852,2520,13178.808510638299,9727.215872340426,-357679.026,17930.155,117430.275,-339748.871
390,Red Line,2023-01-26,100673.25,45.2,0.833,rain,0.0,15.0625,852,2520,12833.25,9472.160729166668,-353990.465,20775.159,121448.409,-333215.306
391,Red Line,2023-01-27,91848.18,35.5,0.0,,0.0,15.391304347826088,852,2520,13113.391304347826,9678.931739130434,-353382.68,8822.889,100671.069,-344559.79099999997
392,Red Line,2023-01-28,58847.36,40.7,0.0,,0.0,13.543478260869565,852,2520,11539.04347826087,8516.912826086957,-332930.63,0.0,58847.36,-332930.63
393,Red Line,2023-01-29,42010.7,43.6,0.0,,0.0,13.065217391304348,852,2520,11131.565217391304,8216.155,-335932.43,1025.289,43035.989,-334907.141
394,Red Line,2023-01-30,86987.17,42.2,0.0,,0.0,15.382978723404255,852,2520,13106.297872340425,9673.69604255319,-367676.544,15168.606,102155.776,-352507.938
395,Red Line,2023-01-31,98337.43,33.1,0.044,"rain,snow",0.1,14.791666666666666,852,2520,12602.5,9301.845270833333,-348151.143,21477.182,119814.612,-326673.961
396,Red Line,2023-02-01,101507.26,25.9,0.0,,0.0,15.3125,852,2520,13046.25,9629.375,-360702.74,17491.44,118998.7,-343211.3
397,Red Line,2023-02-02,98834.19,30.9,0.0,,0.0,14.51063829787234,852,2520,12363.063829787234,9125.118595744681,-330046.384,20761.349,119595.539,-309285.035
398,Red Line,2023-02-03,60099.49,18.2,0.0,,0.0,15.0625,852,2520,12833.25,9472.160750000001,-394564.226,3520.955,63620.445,-391043.271
399,Red Line,2023-02-04,24152.91,3.1,0.0,,0.0,11.425531914893616,852,2520,9734.553191489362,7185.027340425531,-313543.375,0.0,24152.91,-313543.375
400,Red Line,2023-02-05,37119.94,35.3,0.0,,0.0,11.666666666666666,852,2520,9940.0,7336.6665555555555,-293030.055,0.0,37119.94,-293030.055
401,Red Line,2023-02-06,82878.59,40.3,0.0,,0.0,14.416666666666666,852,2520,12283.0,9066.023833333333,-352290.554,16143.936,99022.526,-336146.618
402,Red Line,2023-02-07,94986.9,29.6,0.03,"rain,snow",0.0,14.770833333333334,852,2520,12584.75,9288.744020833334,-350872.81299999997,17395.014,112381.914,-333477.799
403,Red Line,2023-02-08,99301.31999999999,41.7,0.0,,0.0,15.170212765957446,852,2520,12925.021276595744,9539.89670212766,-349073.825,17281.517,116582.837,-331792.308
404,Red Line,2023-02-09,95914.23,40.8,0.0,,0.0,15.0625,852,2520,12833.25,9472.160750000001,-358749.486,15070.513,110984.743,-343678.973
405,Red Line,2023-02-10,88195.66,47.6,0.0,,0.0,15.479166666666666,852,2520,13188.25,9734.184604166667,-379045.201,8671.054,96866.714,-370374.147
406,Red Line,2023-02-11,55187.19,40.0,0.0,,0.0,13.608695652173912,852,2520,11594.608695652174,8557.925369565217,-338477.377,49.516,55236.706,-338427.861
407,Red Line,2023-02-12,40422.91,39.8,0.0,,0.0,12.695652173913043,852,2520,10816.695652173914,7983.7513913043485,-326829.654,1696.949,42119.859000000004,-325132.705
408,Red Line,2023-02-13,84567.67,39.7,0.0,,0.0,15.354166666666666,852,2520,13081.75,9655.577354166666,-378900.043,9296.583,93864.253,-369603.46
409,Red Line,2023-02-14,98151.12,43.0,0.0,,0.0,15.708333333333334,852,2520,13383.5,9878.297645833334,-376007.167,16567.391,114718.511,-359439.776
410,Red Line,2023-02-15,96534.24,45.4,0.0,,0.0,15.382978723404255,852,2520,13106.297872340425,9673.696106382979,-358129.477,17702.965,114237.205,-340426.512
411,Red Line,2023-02-16,96812.66,55.7,0.011,rain,0.0,15.851063829787234,852,2520,13505.106382978724,9968.054829787234,-371685.917,7047.879,103860.539,-364638.038
412,Red Line,2023-02-17,83690.32,46.8,0.074,rain,0.0,15.916666666666666,852,2520,13561.0,10009.309541666667,-396756.538,6270.673,89960.993,-390485.865
413,Red Line,2023-02-18,57805.78,30.9,0.0,,0.0,13.833333333333334,852,2520,11786.0,8699.190354166667,-359755.357,1968.695,59774.475,-357786.662
414,Red Line,2023-02-19,46705.32,39.6,0.0,,0.0,13.066666666666666,852,2520,11132.8,8217.066444444445,-323062.67,1535.516,48240.836,-321527.154
415,Red Line,2023-02-20,53669.15,51.4,0.0,,0.0,13.957446808510639,852,2520,11891.744680851063,8777.239957446809,-358861.12799999997,103.05199999999999,53772.202,-358758.076
416,Red Line,2023-02-21,87415.57,38.8,0.164,"rain,snow",0.7,15.425531914893616,852,2520,13142.553191489362,9700.455957446808,-368505.86,8650.689,96066.259,-359855.17100000003
417,Red Line,2023-02-22,93183.81999999999,39.2,0.159,"rain,snow",0.0,15.729166666666666,852,2520,13401.25,9891.398979166666,-381603.331,7756.735,100940.555,-373846.596
418,Red Line,2023-02-23,79257.8,31.1,0.505,"rain,snow",1.8,15.145833333333334,852,2520,12904.25,9524.565479166666,-377921.343,8437.453,87695.253,-369483.89
419,Red Line,2023-02-24,74723.21,29.5,0.086,"rain,snow",0.0,14.729166666666666,852,2520,12549.25,9262.5418125,-369878.797,1189.893,75913.103,-368688.904
420,Red Line,2023-02-25,26170.27,17.1,0.011,snow,0.0,10.666666666666666,852,2520,9088.0,6707.809270833332,-295804.575,0.0,26170.27,-295804.575
421,Red Line,2023-02-26,23812.2,26.9,0.0,,0.0,8.652173913043478,852,2520,7371.652173913043,5440.981217391304,-226472.93600000002,129.343,23941.543,-226343.593
422,Red Line,2023-02-27,83025.83,29.1,0.0,,0.0,13.404255319148936,852,2520,11420.425531914894,8429.361829787234,-313154.176,14652.889000000001,97678.719,-298501.287
423,Red Line,2023-02-28,68616.62,34.1,0.273,"rain,snow",2.3,15.553191489361701,852,2520,13251.31914893617,9780.73559574468,-391077.953,4774.744,73391.364,-386303.209
424,Red Line,2023-03-01,98158.39,36.8,0.0,,0.0,15.541666666666666,852,2520,13241.5,9773.488125,-370969.04,13823.144,111981.534,-357145.896
425,Red Line,2023-03-02,94503.06,40.2,0.572,rain,0.0,15.145833333333334,852,2520,12904.25,9524.5655625,-362676.087,12027.044,106530.104,-350649.043
426,Red Line,2023-03-03,87772.55,38.2,0.0,,0.0,15.25,852,2520,12993.0,9590.071458333334,-372550.88,6517.763,94290.313,-366033.11699999997
427,Red Line,2023-03-04,17098.170000000002,34.3,0.342,"rain,snow",3.9,11.375,852,2520,9691.5,7153.250229166667,-326257.841,0.0,17098.170000000002,-326257.841
428,Red Line,2023-03-05,12389.0,36.8,0.0,,0.0,9.063829787234043,852,2520,7722.382978723404,5699.854297872341,-255504.152,0.0,12389.0,-255504.152
429,Red Line,2023-03-06,83561.79000000001,41.2,0.0,,0.0,13.708333333333334,852,2520,11679.5,8620.5835,-330226.218,13847.06,97408.85,-316379.158
430,Red Line,2023-03-07,93666.47,34.6,0.0,,0.0,15.25,852,2520,12993.0,9590.0714375,-366656.95900000003,13582.571,107249.041,-353074.388
431,Red Line,2023-03-08,96862.04,38.1,0.0,,0.0,15.212765957446809,852,2520,12961.27659574468,9566.656659574468,-352770.823,16586.517,113448.557,-336184.306
432,Red Line,2023-03-09,95536.34,39.7,0.0,,0.0,15.083333333333334,852,2520,12851.0,9485.261916666666,-359756.232,15034.501,110570.841,-344721.73099999997
433,Red Line,2023-03-10,83189.95,39.4,0.0,,0.0,14.72340425531915,852,2520,12544.340425531915,9258.917638297873,-351979.179,5117.785,88307.735,-346861.39400000003
434,Red Line,2023-03-11,47172.77,37.3,0.062,"rain,snow",0.0,13.622222222222222,852,2520,11606.133333333333,8566.431533333332,-338316.649,528.553,47701.323,-337788.096
435,Red Line,2023-03-12,38076.39,36.8,0.0,,0.0,13.957446808510639,852,2520,11891.744680851063,8777.239936170214,-374453.887,287.173,38363.563,-374166.714
436,Red Line,2023-03-13,76850.54,39.3,0.198,rain,0.0,15.212765957446809,852,2520,12961.27659574468,9566.656617021275,-372782.321,10431.686,87282.226,-362350.635
437,Red Line,2023-03-14,56252.96,37.6,2.324,"rain,snow",2.0,15.541666666666666,852,2520,13241.5,9773.488270833333,-412874.477,3554.599,59807.559,-409319.878
438,Red Line,2023-03-15,83859.15,37.6,0.043,"rain,snow",1.0,15.604166666666666,852,2520,13294.75,9812.791916666667,-387154.862,6277.082,90136.232,-380877.77999999997
439,Red Line,2023-03-16,91707.51,42.0,0.0,,0.0,15.770833333333334,852,2520,13436.75,9917.6014375,-384337.359,3476.7960000000003,95184.306,-380860.563
440,Red Line,2023-03-17,82453.82,45.8,0.0,,0.0,14.416666666666666,852,2520,12283.0,9066.023583333334,-352715.312,4115.795,86569.615,-348599.517
441,Red Line,2023-03-18,54702.81,47.4,0.0,,0.0,13.702127659574469,852,2520,11674.212765957447,8616.680574468086,-350281.177,252.133,54954.943,-350029.044
442,Red Line,2023-03-19,56824.37,34.9,0.0,,0.0,15.085106382978724,852,2520,12852.510638297872,9486.376829787234,-389035.341,1059.739,57884.109,-387975.602
443,Red Line,2023-03-20,81209.73,39.6,0.0,,0.0,15.041666666666666,852,2520,12815.5,9459.059583333334,-372825.13,7071.825,88281.55500000001,-365753.305
444,Red Line,2023-03-21,92691.43,47.4,0.0,,0.0,14.354166666666666,852,2520,12229.75,9026.720416666667,-340591.15,13626.23,106317.66,-326964.92
445,Red Line,2023-03-22,93361.63,45.3,0.0,,0.0,14.8125,852,2520,12620.25,9314.9465625,-353755.805,14870.919,108232.549,-338884.886
446,Red Line,2023-03-23,93101.73,52.4,0.0,,0.0,14.791666666666666,852,2520,12602.5,9301.845354166666,-353386.847,11185.349,104287.079,-342201.498
447,Red Line,2023-03-24,85917.85,47.7,0.0,,0.0,14.854166666666666,852,2520,12655.75,9341.1489375,-362457.299,9702.244999999999,95620.095,-352755.054
448,Red Line,2023-03-25,20573.35,38.4,0.044,rain,0.0,10.25,852,2520,8733.0,6445.785770833333,-288824.367,0.0,20573.35,-288824.367
449,Red Line,2023-03-26,13514.2,48.4,0.03,rain,0.0,8.638297872340425,852,2520,7359.829787234043,5432.255212765957,-241801.795,0.0,13514.2,-241801.795
450,Red Line,2023-03-27,80894.76,46.2,0.161,rain,0.0,13.916666666666666,852,2520,11857.0,8751.595416666667,-339181.82,12109.703,93004.463,-327072.117
451,Red Line,2023-03-28,92423.92,40.3,0.394,rain,0.0,15.27659574468085,852,2520,13015.659574468085,9606.796510638298,-359095.516,11444.195,103868.115,-347651.321
452,Red Line,2023-03-29,92593.16,40.2,0.0,,0.0,15.604166666666666,852,2520,13294.75,9812.791875,-378420.85,6701.66,99294.82,-371719.19
453,Red Line,2023-03-30,97662.9,37.4,0.0,,0.0,15.666666666666666,852,2520,13348.0,9852.095354166666,-375237.67699999997,17359.024,115021.924,-357878.653
454,Red Line,2023-03-31,84610.68,38.4,0.146,rain,0.0,15.666666666666666,852,2520,13348.0,9852.0954375,-388289.901,2231.333,86842.013,-386058.56799999997
455,Red Line,2023-04-01,42309.96,48.4,0.325,rain,0.0,11.957446808510639,852,2520,10187.744680851063,7519.525957446808,-311107.76,175.376,42485.336,-310932.384
456,Red Line,2023-04-02,36388.46,45.4,0.0,,0.0,10.244444444444444,852,2520,8728.266666666666,6442.292155555556,-253514.687,419.79600000000005,36808.256,-253094.891
457,Red Line,2023-04-03,87487.84,42.6,0.0,,0.0,14.416666666666666,852,2520,12283.0,9066.0239375,-347681.309,12147.149000000001,99634.989,-335534.16
458,Red Line,2023-04-04,98561.95,47.9,0.0,,0.0,15.3125,852,2520,13046.25,9629.375145833334,-363648.057,17165.834,115727.784,-346482.223
459,Red Line,2023-04-05,97565.29,43.3,0.0,,0.0,15.104166666666666,852,2520,12868.75,9498.36325,-358356.146,15492.208999999999,113057.499,-342863.937
460,Red Line,2023-04-06,99662.62,43.8,0.008,rain,0.0,15.895833333333334,852,2520,13543.25,9996.208375,-380155.382,11039.425,110702.045,-369115.957
461,Red Line,2023-04-07,85486.97,51.4,0.0,,0.0,15.541666666666666,852,2520,13241.5,9773.488229166667,-383640.46499999997,5945.784,91432.754,-377694.681
462,Red Line,2023-04-08,57374.37,41.8,0.0,,0.0,14.404255319148936,852,2520,12272.425531914894,9058.218638297873,-368361.906,0.0,57374.37,-368361.906
463,Red Line,2023-04-09,37553.34,42.4,0.0,,0.0,13.02127659574468,852,2520,11094.127659574468,8188.522553191489,-347307.22,417.92600000000004,37971.266,-346889.294
464,Red Line,2023-04-10,83143.89,48.6,0.0,,0.0,15.729166666666666,852,2520,13401.25,9891.3988125,-391643.253,14245.211,97389.101,-377398.042
465,Red Line,2023-04-11,97029.53,61.9,0.0,,0.0,16.666666666666668,852,2520,14200.0,10480.952541666667,-406056.192,10839.897,107869.427,-395216.295
466,Red Line,2023-04-12,95736.63,65.5,0.0,,0.0,16.625,852,2520,14164.5,10454.750062500001,-406091.373,11276.236,107012.866,-394815.137
467,Red Line,2023-04-13,98658.17,69.2,0.0,,0.0,16.333333333333332,852,2520,13916.0,10271.333416666666,-394365.83400000003,10509.675,109167.845,-383856.159
468,Red Line,2023-04-14,91756.05,68.3,0.0,,0.0,16.5531914893617,852,2520,14103.31914893617,10409.592914893617,-397494.817,1446.2559999999999,93202.306,-396048.561
469,Red Line,2023-04-15,63437.94,51.5,0.0,,0.0,14.170212765957446,852,2520,12073.021276595744,8911.03944680851,-355380.914,0.0,63437.94,-355380.914
470,Red Line,2023-04-16,46683.28,50.5,0.0,,0.0,12.956521739130435,852,2520,11038.95652173913,8147.801,-328115.566,442.426,47125.706,-327673.14
471,Red Line,2023-04-17,73259.54,48.8,0.082,rain,0.0,16.541666666666668,852,2520,14093.5,10402.345145833333,-426053.027,5954.5380000000005,79214.078,-420098.489
472,Red Line,2023-04-18,96541.79,53.4,0.0,,0.0,16.645833333333332,852,2520,14182.25,10467.851354166667,-405915.075,8848.346,105390.136,-397066.729
473,Red Line,2023-04-19,93195.0,48.7,0.0,,0.0,15.4375,852,2520,13152.75,9707.9821875,-372788.145,16051.644,109246.644,-356736.501
474,Red Line,2023-04-20,92789.22,48.5,0.0,,0.0,15.666666666666666,852,2520,13348.0,9852.095291666667,-380111.354,7427.120000000001,100216.34,-372684.234
475,Red Line,2023-04-21,82640.63,47.9,0.0,,0.0,15.625,852,2520,13312.5,9825.892895833333,-389002.229,5669.111,88309.741,-383333.118
476,Red Line,2023-04-22,28604.34,47.9,0.0,,0.0,11.354166666666666,852,2520,9673.75,7140.149,-314122.812,0.0,28604.34,-314122.812
477,Red Line,2023-04-23,16949.25,49.2,0.726,rain,0.0,9.104166666666666,852,2520,7756.75,5725.220354166667,-257861.327,0.0,16949.25,-257861.327
478,Red Line,2023-04-24,81629.7,49.8,0.019,rain,0.0,14.395833333333334,852,2520,12265.25,9052.922729166667,-352910.591,12929.107,94558.807,-339981.484
479,Red Line,2023-04-25,94030.7,50.0,0.0,,0.0,16.291666666666668,852,2520,13880.5,10245.1310625,-397735.591,13855.324,107886.024,-383880.267
480,Red Line,2023-04-26,95526.53,48.4,0.001,rain,0.0,16.666666666666668,852,2520,14200.0,10480.952520833334,-407559.191,10415.265,105941.795,-397143.926
481,Red Line,2023-04-27,93910.44,50.3,0.043,rain,0.0,16.479166666666668,852,2520,14040.25,10363.041708333332,-403515.562,13085.842,106996.282,-390429.72
482,Red Line,2023-04-28,86295.51,50.7,0.0,,0.0,16.583333333333332,852,2520,14129.0,10428.547770833333,-414274.783,4352.617,90648.127,-409922.16599999997
483,Red Line,2023-04-29,29284.56,49.8,0.015,rain,0.0,11.166666666666666,852,2520,9514.0,7022.238312500001,-307782.879,0.0,29284.56,-307782.879
484,Red Line,2023-04-30,18491.56,50.4,1.433,rain,0.0,9.1875,852,2520,7827.75,5777.625208333334,-258834.45,0.0,18491.56,-258834.45
485,Red Line,2023-05-01,81288.35,57.5,0.323,rain,0.0,14.5,852,2520,12354.0,9118.428666666667,-356396.226,13634.028,94922.378,-342762.198
486,Red Line,2023-05-02,93648.53,51.6,0.162,rain,0.0,16.229166666666668,852,2520,13827.25,10205.827479166666,-396231.189,18737.240999999998,112385.771,-377493.948
487,Red Line,2023-05-03,94476.29,49.6,0.034,rain,0.0,16.4375,852,2520,14004.75,10336.839458333334,-401692.004,8506.792,102983.082,-393185.212
488,Red Line,2023-05-04,94836.86,46.9,0.012,rain,0.0,16.270833333333332,852,2520,13862.75,10232.029833333334,-396300.572,9639.646,104476.506,-386660.926
489,Red Line,2023-05-05,85336.45,49.8,0.019,rain,0.0,15.875,852,2520,13525.5,9983.107291666667,-393852.7,5263.013,90599.463,-388589.687
490,Red Line,2023-05-06,39662.58,63.9,0.0,,0.0,11.666666666666666,852,2520,9940.0,7336.666875,-312497.43,0.0,39662.58,-312497.43
491,Red Line,2023-05-07,33765.54,68.9,0.0,,0.0,10.166666666666666,852,2520,8662.0,6393.3811875,-273116.757,0.0,33765.54,-273116.757
492,Red Line,2023-05-08,80534.86,66.4,0.012,rain,0.0,14.645833333333334,852,2520,12478.25,9210.1370625,-361551.719,13369.934000000001,93904.794,-348181.785
493,Red Line,2023-05-09,94504.92,53.6,0.0,,0.0,14.729166666666666,852,2520,12549.25,9262.5418125,-350097.087,13937.197,108442.117,-336159.89
494,Red Line,2023-05-10,95181.33,61.8,0.0,,0.0,15.0625,852,2520,12833.25,9472.1608125,-359482.389,12481.523,107662.853,-347000.866
495,Red Line,2023-05-11,93280.8,68.0,0.0,,0.0,15.333333333333334,852,2520,13064.0,9642.47625,-369558.06,12863.329,106144.129,-356694.731
496,Red Line,2023-05-12,85217.57,71.7,0.0,,0.0,15.291666666666666,852,2520,13028.5,9616.273875,-376363.576,6602.602,91820.172,-369760.974
497,Red Line,2023-05-13,30780.17,72.7,0.0,,0.0,6.9787234042553195,852,2520,5945.872340425532,4388.620063829788,-175484.973,0.0,30780.17,-175484.973
498,Red Line,2023-05-14,27466.44,59.4,0.0,,0.0,5.916666666666667,852,2520,5041.0,3720.7380625,-151128.987,0.0,27466.44,-151128.987
499,Red Line,2023-05-15,81539.76,63.3,0.0,,0.0,13.0625,852,2520,11129.25,8214.446541666666,-312753.674,13113.083999999999,94652.844,-299640.58999999997
500,Red Line,2023-05-16,94386.18000000001,69.7,0.0,,0.0,16.229166666666668,852,2520,13827.25,10205.8275,-395493.54,14168.664999999999,108554.845,-381324.875
501,Red Line,2023-05-17,96646.28,54.6,0.0,,0.0,15.854166666666666,852,2520,13507.75,9970.006083333334,-381914.012,10834.262999999999,107480.543,-371079.749
502,Red Line,2023-05-18,94741.76,51.5,0.0,,0.0,16.020833333333332,852,2520,13649.75,10074.815583333333,-388849.38800000004,10473.511,105215.271,-378375.877
503,Red Line,2023-05-19,86270.98,57.6,0.0,,0.0,16.0,852,2520,13632.0,10061.714354166666,-396691.309,5620.839,91891.819,-391070.47000000003
504,Red Line,2023-05-20,31762.97,60.1,0.705,rain,0.0,7.166666666666667,852,2520,6106.0,4506.809520833333,-184563.887,0.0,31762.97,-184563.887
